t, Data, 
41430.300000, 3.924462e+03,
41430.400000, 3.816658e+03,
41430.500000, 3.816658e+03,
41430.600000, 3.816658e+03,
41430.700000, 3.816658e+03,
41430.800000, 3.670004e+03,
41430.900000, 3.572000e+03,
41431.000000, 3.572000e+03,
41431.100000, 3.572000e+03,
41431.200000, 3.816658e+03,
41431.300000, 3.816658e+03,
41431.400000, 3.816658e+03,
41431.500000, 3.572000e+03,
41431.600000, 3.572000e+03,
41431.700000, 3.816658e+03,
41431.800000, 4.379370e+03,
41431.900000, 3.768009e+03,
41432.000000, 1.514430e+04,
41432.100000, 4.697003e+04,
41432.200000, 4.554717e+04,
41432.300000, 5.832369e+05,
41432.400000, 4.991014e+04,
41432.500000, 3.327343e+04,
41432.600000, 6.968016e+04,
41432.700000, 1.867096e+05,
41432.800000, 1.096517e+05,
41432.900000, 8.968920e+04,
41433.000000, 4.379370e+04,
41433.100000, 3.004704e+04,
41433.200000, 2.277762e+04,
41433.300000, 1.803126e+04,
41433.400000, 1.585381e+04,
41433.500000, 1.382315e+04,
41433.600000, 1.194345e+04,
41433.700000, 1.083868e+04,
41433.800000, 1.000649e+04,
41433.900000, 9.468247e+03,
41434.000000, 8.930001e+03,
41434.100000, 8.391754e+03,
41434.200000, 7.388658e+03,
41434.300000, 7.388658e+03,
41434.400000, 6.923809e+03,
41434.500000, 6.458959e+03,
41434.600000, 6.458959e+03,
41434.700000, 6.043042e+03,
41434.800000, 6.043042e+03,
41434.900000, 5.749029e+03,
41435.000000, 5.676055e+03,
41435.100000, 5.333535e+03,
41435.200000, 5.333535e+03,
41435.300000, 4.258235e+04,
41435.400000, 9.478260e+04,
41435.500000, 3.327343e+04,
41435.600000, 3.938987e+04,
41435.700000, 2.194578e+04,
41435.800000, 3.151850e+04,
41435.900000, 2.598376e+05,
41436.000000, 5.113343e+04,
41436.100000, 7.167200e+05,
41436.200000, 7.726385e+04,
41436.300000, 4.036850e+04,
41436.400000, 3.058219e+04,
41436.500000, 2.441683e+04,
41436.600000, 2.053565e+04,
41436.700000, 1.729729e+04,
41436.800000, 1.448373e+04,
41436.900000, 1.245307e+04,
41437.000000, 1.120532e+04,
41437.100000, 1.059367e+04,
41437.200000, 1.000649e+04,
41437.300000, 9.468247e+03,
41437.400000, 8.930001e+03,
41437.500000, 8.930001e+03,
41437.600000, 8.930001e+03,
41437.700000, 8.391754e+03,
41437.800000, 8.930001e+03,
41437.900000, 8.391754e+03,
41438.000000, 7.877973e+03,
41438.100000, 7.877973e+03,
41438.200000, 7.388658e+03,
41438.300000, 7.388658e+03,
41438.400000, 7.016242e+03,
41438.500000, 6.923809e+03,
41438.600000, 2.053565e+04,
41438.700000, 1.000649e+04,
41438.800000, 7.202452e+03,
41438.900000, 6.415599e+04,
41439.000000, 1.803126e+04,
41439.100000, 1.059367e+04,
41439.200000, 8.930001e+03,
41439.300000, 7.877973e+03,
41439.400000, 7.388658e+03,
41439.500000, 6.923809e+03,
41439.600000, 6.923809e+03,
41439.700000, 7.202449e+03,
41439.800000, 6.923809e+03,
41439.900000, 6.043042e+03,
41440.000000, 6.043042e+03,
41440.100000, 6.043042e+03,
41440.200000, 6.043042e+03,
41440.300000, 6.043042e+03,
41440.400000, 6.043042e+03,
41440.500000, 5.676055e+03,
41440.600000, 5.676055e+03,
41440.700000, 6.043042e+03,
41440.800000, 5.676055e+03,
41440.900000, 5.676055e+03,
41441.000000, 5.333535e+03,
41441.100000, 5.333535e+03,
41441.200000, 5.333535e+03,
41441.300000, 5.538850e+03,
41441.400000, 5.333535e+03,
41441.500000, 5.333535e+03,
41441.600000, 5.333535e+03,
41441.700000, 5.333535e+03,
41441.800000, 5.470740e+03,
41441.900000, 5.676055e+03,
41442.000000, 5.333535e+03,
41442.100000, 5.333535e+03,
41442.200000, 5.333535e+03,
41442.300000, 5.333535e+03,
41442.400000, 5.078723e+03,
41442.500000, 5.015480e+03,
41442.600000, 5.015480e+03,
41442.700000, 5.333535e+03,
41442.800000, 5.015480e+03,
41442.900000, 5.015480e+03,
41443.000000, 5.015480e+03,
41443.100000, 7.203788e+03,
41443.200000, 5.676055e+03,
41443.300000, 5.015480e+03,
41443.400000, 4.760669e+03,
41443.500000, 5.015480e+03,
41443.600000, 4.697425e+03,
41443.700000, 5.015480e+03,
41443.800000, 1.585381e+04,
41443.900000, 2.504405e+04,
41444.000000, 1.181696e+04,
41444.100000, 7.877973e+03,
41444.200000, 6.458959e+03,
41444.300000, 6.043042e+03,
41444.400000, 5.401643e+03,
41444.500000, 5.333535e+03,
41444.600000, 5.333535e+03,
41444.700000, 5.333535e+03,
41444.800000, 5.206130e+03,
41444.900000, 5.015480e+03,
41445.000000, 5.015480e+03,
41445.100000, 4.697425e+03,
41445.200000, 4.506776e+03,
41445.300000, 4.697425e+03,
41445.400000, 4.697425e+03,
41445.500000, 4.697425e+03,
41445.600000, 4.697425e+03,
41445.700000, 4.697425e+03,
41445.800000, 4.379370e+03,
41445.900000, 4.085781e+03,
41446.000000, 4.085781e+03,
41446.100000, 4.085781e+03,
41446.200000, 4.085781e+03,
41446.300000, 4.085781e+03,
41446.400000, 4.085781e+03,
41446.500000, 4.085781e+03,
41446.600000, 4.085781e+03,
41446.700000, 4.379370e+03,
41446.800000, 4.085781e+03,
41446.900000, 4.085781e+03,
41447.000000, 4.085781e+03,
41447.100000, 3.816658e+03,
41447.200000, 3.816658e+03,
41447.300000, 3.816658e+03,
41447.400000, 3.816658e+03,
41447.500000, 3.816658e+03,
41447.600000, 4.085781e+03,
41447.700000, 3.924463e+03,
41447.800000, 3.816658e+03,
41447.900000, 3.816658e+03,
41448.000000, 3.816658e+03,
41448.100000, 3.620650e+03,
41448.200000, 3.718653e+03,
41448.300000, 3.816658e+03,
41448.400000, 3.816658e+03,
41448.500000, 3.816658e+03,
41448.600000, 2.979816e+04,
41448.700000, 1.341252e+04,
41448.800000, 8.391754e+03,
41448.900000, 5.676055e+03,
41449.000000, 4.697425e+03,
41449.100000, 4.442615e+03,
41449.200000, 4.379370e+03,
41449.300000, 4.379370e+03,
41449.400000, 4.379370e+03,
41449.500000, 4.379370e+03,
41449.600000, 4.379370e+03,
41449.700000, 4.379370e+03,
41449.800000, 4.085781e+03,
41449.900000, 4.379370e+03,
41450.000000, 4.085781e+03,
41450.100000, 4.085781e+03,
41450.200000, 4.085781e+03,
41450.300000, 4.085781e+03,
41450.400000, 4.085781e+03,
41450.500000, 4.085781e+03,
41450.600000, 4.085781e+03,
41450.700000, 3.816658e+03,
41450.800000, 4.085781e+03,
41450.900000, 3.816658e+03,
41451.000000, 3.572000e+03,
41451.100000, 3.572000e+03,
41451.200000, 3.572000e+03,
41451.300000, 3.816658e+03,
41451.400000, 4.379370e+03,
41451.500000, 4.085781e+03,
41451.600000, 3.816658e+03,
41451.700000, 3.816658e+03,
41451.800000, 3.816658e+03,
41451.900000, 6.043042e+03,
41452.000000, 3.816658e+03,
41452.100000, 3.572000e+03,
41452.200000, 3.572000e+03,
41452.300000, 3.572000e+03,
41452.400000, 3.572000e+03,
41452.500000, 3.572000e+03,
41452.600000, 3.572000e+03,
41452.700000, 3.572000e+03,
41452.800000, 3.572000e+03,
41452.900000, 5.598076e+04,
41453.000000, 1.514430e+04,
41453.100000, 8.391754e+03,
41453.200000, 5.676055e+03,
41453.300000, 5.015480e+03,
41453.400000, 4.697425e+03,
41453.500000, 4.379370e+03,
41453.600000, 1.810466e+03,
41453.700000, 1.516877e+03,
41453.800000, 1.321081e+03,
41453.900000, 3.709065e+05,
41454.000000, 3.253946e+05,
41454.100000, 3.762580e+04,
41454.200000, 1.759130e+04,
41454.300000, 1.181696e+04,
41454.400000, 8.930001e+03,
41454.500000, 7.877973e+03,
41454.600000, 6.458959e+03,
41454.700000, 5.823062e+03,
41454.800000, 5.333535e+03,
41454.900000, 5.015480e+03,
41455.000000, 5.015480e+03,
41455.100000, 4.379370e+03,
41455.200000, 4.379370e+03,
41455.300000, 4.379370e+03,
41455.400000, 4.379370e+03,
41455.500000, 4.379370e+03,
41455.600000, 4.085781e+03,
41455.700000, 1.294281e+05,
41455.800000, 2.327624e+04,
41455.900000, 1.120532e+04,
41456.000000, 4.257042e+04,
41456.100000, 1.656332e+04,
41456.200000, 1.083868e+04,
41456.300000, 8.930001e+03,
41456.400000, 7.388658e+03,
41456.500000, 6.458959e+03,
41456.600000, 6.043042e+03,
41456.700000, 1.145033e+04,
41456.800000, 1.035846e+04,
41456.900000, 6.923809e+03,
41457.000000, 5.676055e+03,
41457.100000, 5.015480e+03,
41457.200000, 5.015480e+03,
41457.300000, 4.824830e+03,
41457.400000, 4.697425e+03,
41457.500000, 4.697425e+03,
41457.600000, 4.697425e+03,
41457.700000, 4.697425e+03,
41457.800000, 8.930001e+03,
41457.900000, 2.504405e+04,
41458.000000, 1.059367e+04,
41458.100000, 7.388658e+03,
41458.200000, 5.676055e+03,
41458.300000, 5.333535e+03,
41458.400000, 5.078723e+03,
41458.500000, 5.015480e+03,
41458.600000, 7.296223e+03,
41458.700000, 5.333535e+03,
41458.800000, 4.888075e+03,
41458.900000, 4.697425e+03,
41459.000000, 4.085782e+03,
41459.100000, 4.320990e+03,
41459.200000, 4.085781e+03,
41459.300000, 4.085781e+03,
41459.400000, 4.085781e+03,
41459.500000, 4.379370e+03,
41459.600000, 4.085781e+03,
41459.700000, 4.085781e+03,
41459.800000, 4.085781e+03,
41459.900000, 8.930001e+03,
41460.000000, 3.572000e+03,
41460.100000, 3.572000e+03,
41460.200000, 3.572000e+03,
41460.300000, 3.572000e+03,
41460.400000, 3.572000e+03,
41460.500000, 3.572000e+03,
41460.600000, 3.768008e+03,
41460.700000, 4.085781e+03,
41460.800000, 8.391754e+03,
41460.900000, 4.634181e+03,
41461.000000, 4.085781e+03,
41461.100000, 3.327343e+03,
41461.200000, 3.107151e+03,
41461.300000, 1.878970e+04,
41461.400000, 5.970068e+03,
41461.500000, 3.572000e+03,
41461.600000, 3.327343e+03,
41461.700000, 3.327343e+03,
41461.800000, 6.645166e+03,
41461.900000, 3.107151e+03,
41462.000000, 6.043043e+03,
41462.100000, 2.886959e+03,
41462.200000, 2.886959e+03,
41462.300000, 3.107151e+03,
41462.400000, 3.107151e+03,
41462.500000, 3.107151e+03,
41462.600000, 3.107151e+03,
41462.700000, 2.886959e+03,
41462.800000, 2.886959e+03,
41462.900000, 5.970068e+03,
41463.000000, 1.120532e+04,
41463.100000, 1.132694e+04,
41463.200000, 5.676055e+03,
41463.300000, 3.977977e+03,
41463.400000, 3.572000e+03,
41463.500000, 3.327343e+03,
41463.600000, 3.327343e+03,
41463.700000, 3.327343e+03,
41463.800000, 3.327343e+03,
41463.900000, 3.107151e+03,
41464.000000, 2.886959e+03,
41464.100000, 2.848039e+03,
41464.200000, 2.691233e+03,
41464.300000, 2.691233e+03,
41464.400000, 2.886959e+03,
41464.500000, 2.886959e+03,
41464.600000, 2.886959e+03,
41464.700000, 2.886959e+03,
41464.800000, 2.886959e+03,
41464.900000, 2.886959e+03,
41465.000000, 3.107151e+03,
41465.100000, 2.886959e+03,
41465.200000, 2.886959e+03,
41465.300000, 2.886959e+03,
41465.400000, 2.886959e+03,
41465.500000, 2.886959e+03,
41465.600000, 2.886959e+03,
41465.700000, 3.107151e+03,
41465.800000, 3.107151e+03,
41465.900000, 3.107151e+03,
41466.000000, 3.107151e+03,
41466.100000, 4.697425e+03,
41466.200000, 3.107151e+03,
41466.300000, 2.886959e+03,
41466.400000, 2.886959e+03,
41466.500000, 2.886959e+03,
41466.600000, 2.886959e+03,
41466.700000, 2.886959e+03,
41466.800000, 2.886959e+03,
41466.900000, 2.691233e+03,
41467.000000, 2.691233e+03,
41467.100000, 2.691233e+03,
41467.200000, 2.691233e+03,
41467.300000, 1.542851e+04,
41467.400000, 2.999982e+05,
41467.500000, 7.657782e+04,
41467.600000, 3.718795e+04,
41467.700000, 1.910331e+04,
41467.800000, 1.219826e+04,
41467.900000, 1.059367e+04,
41468.000000, 8.391754e+03,
41468.100000, 6.923809e+03,
41468.200000, 6.043042e+03,
41468.300000, 5.676055e+03,
41468.400000, 5.676055e+03,
41468.500000, 5.333535e+03,
41468.600000, 5.078725e+03,
41468.700000, 5.015480e+03,
41468.800000, 4.697425e+03,
41468.900000, 4.379370e+03,
41469.000000, 1.957260e+04,
41469.100000, 2.053565e+04,
41469.200000, 9.468247e+03,
41469.300000, 6.923809e+03,
41469.400000, 5.676055e+03,
41469.500000, 5.333535e+03,
41469.600000, 5.015480e+03,
41469.700000, 4.697425e+03,
41469.800000, 4.570021e+03,
41469.900000, 4.379370e+03,
41470.000000, 8.930001e+03,
41470.100000, 4.085781e+03,
41470.200000, 3.924463e+03,
41470.300000, 4.085781e+03,
41470.400000, 4.085781e+03,
41470.500000, 4.085781e+03,
41470.600000, 4.085781e+03,
41470.700000, 6.458959e+03,
41470.800000, 3.816658e+03,
41470.900000, 3.572000e+03,
41471.000000, 4.379370e+03,
41471.100000, 3.327343e+03,
41471.200000, 3.327343e+03,
41471.300000, 3.327343e+03,
41471.400000, 3.327343e+03,
41471.500000, 3.327343e+03,
41471.600000, 3.327343e+03,
41471.700000, 3.327343e+03,
41471.800000, 3.327343e+03,
41471.900000, 3.327343e+03,
41472.000000, 3.572000e+03,
41472.100000, 2.886959e+03,
41472.200000, 3.107151e+03,
41472.300000, 3.107151e+03,
41472.400000, 3.107151e+03,
41472.500000, 3.107151e+03,
41472.600000, 3.107151e+03,
41472.700000, 3.107151e+03,
41472.800000, 1.354874e+04,
41472.900000, 6.458959e+03,
41473.000000, 6.043042e+03,
41473.100000, 2.886959e+03,
41473.200000, 2.691233e+03,
41473.300000, 2.886959e+03,
41473.400000, 2.886959e+03,
41473.500000, 2.886959e+03,
41473.600000, 2.886959e+03,
41473.700000, 2.886959e+03,
41473.800000, 3.327343e+03,
41473.900000, 8.391754e+03,
41474.000000, 7.388659e+03,
41474.100000, 3.483586e+04,
41474.200000, 1.245307e+04,
41474.300000, 6.923809e+03,
41474.400000, 5.270291e+03,
41474.500000, 4.379370e+03,
41474.600000, 4.085781e+03,
41474.700000, 4.085781e+03,
41474.800000, 3.816658e+03,
41474.900000, 1.047691e+04,
41475.000000, 1.181696e+04,
41475.100000, 1.000649e+04,
41475.200000, 8.930001e+03,
41475.300000, 4.085781e+03,
41475.400000, 3.572000e+03,
41475.500000, 3.572000e+03,
41475.600000, 3.523350e+03,
41475.700000, 3.327343e+03,
41475.800000, 1.000649e+04,
41475.900000, 1.000649e+04,
41476.000000, 8.391755e+03,
41476.100000, 7.016244e+03,
41476.200000, 2.691233e+03,
41476.300000, 2.691233e+03,
41476.400000, 2.730152e+03,
41476.500000, 2.886959e+03,
41476.600000, 2.691233e+03,
41476.700000, 3.107151e+03,
41476.800000, 5.538850e+03,
41476.900000, 1.058021e+05,
41477.000000, 1.878970e+04,
41477.100000, 8.930001e+03,
41477.200000, 6.043042e+03,
41477.300000, 5.015480e+03,
41477.400000, 4.697425e+03,
41477.500000, 4.379370e+03,
41477.600000, 4.085781e+03,
41477.700000, 4.085781e+03,
41477.800000, 4.085781e+03,
41477.900000, 4.333891e+03,
41478.000000, 1.059367e+04,
41478.100000, 3.572000e+03,
41478.200000, 9.145611e+03,
41478.300000, 3.121676e+04,
41478.400000, 1.181696e+04,
41478.500000, 7.877973e+03,
41478.600000, 6.043042e+03,
41478.700000, 5.333535e+03,
41478.800000, 4.697425e+03,
41478.900000, 4.379370e+03,
41479.000000, 5.676055e+03,
41479.100000, 3.816658e+03,
41479.200000, 3.816658e+03,
41479.300000, 3.816658e+03,
41479.400000, 3.572000e+03,
41479.500000, 3.572000e+03,
41479.600000, 3.572000e+03,
41479.700000, 3.572000e+03,
41479.800000, 3.572000e+03,
41479.900000, 3.327343e+03,
41480.000000, 3.327343e+03,
41480.100000, 3.107151e+03,
41480.200000, 3.107151e+03,
41480.300000, 2.975162e+03,
41480.400000, 2.930743e+03,
41480.500000, 2.886959e+03,
41480.600000, 2.886959e+03,
41480.700000, 3.018947e+03,
41480.800000, 3.195354e+03,
41480.900000, 3.107151e+03,
41481.000000, 2.886959e+03,
41481.100000, 2.848039e+03,
41481.200000, 2.886959e+03,
41481.300000, 2.886959e+03,
41481.400000, 2.886959e+03,
41481.500000, 2.886959e+03,
41481.600000, 2.886959e+03,
41481.700000, 2.886959e+03,
41481.800000, 2.886959e+03,
41481.900000, 2.886959e+03,
41482.000000, 2.691233e+03,
41482.100000, 2.691233e+03,
41482.200000, 2.691233e+03,
41482.300000, 2.691233e+03,
41482.400000, 2.691233e+03,
41482.500000, 2.691233e+03,
41482.600000, 2.691233e+03,
41482.700000, 2.691233e+03,
41482.800000, 2.691233e+03,
41482.900000, 2.691233e+03,
41483.000000, 2.691233e+03,
41483.100000, 2.691233e+03,
41483.200000, 2.886959e+03,
41483.300000, 2.691233e+03,
41483.400000, 2.691233e+03,
41483.500000, 2.691233e+03,
41483.600000, 2.691233e+03,
41483.700000, 2.691233e+03,
41483.800000, 2.691233e+03,
41483.900000, 8.930001e+03,
41484.000000, 2.886959e+03,
41484.100000, 2.691233e+03,
41484.200000, 2.495507e+03,
41484.300000, 2.691233e+03,
41484.400000, 2.691233e+03,
41484.500000, 2.691233e+03,
41484.600000, 2.691233e+03,
41484.700000, 2.886959e+03,
41484.800000, 3.107151e+03,
41484.900000, 3.107151e+03,
41485.000000, 2.495507e+03,
41485.100000, 2.495507e+03,
41485.200000, 2.495507e+03,
41485.300000, 2.495507e+03,
41485.400000, 2.495507e+03,
41485.500000, 2.495507e+03,
41485.600000, 2.886959e+03,
41485.700000, 3.107151e+03,
41485.800000, 3.107151e+03,
41485.900000, 3.107151e+03,
41486.000000, 2.495507e+03,
41486.100000, 2.495507e+03,
41486.200000, 2.495507e+03,
41486.300000, 2.495507e+03,
41486.400000, 2.495507e+03,
41486.500000, 2.495507e+03,
41486.600000, 2.495507e+03,
41486.700000, 2.612829e+03,
41486.800000, 2.612830e+03,
41486.900000, 2.691233e+03,
41487.000000, 2.691233e+03,
41487.100000, 2.495507e+03,
41487.200000, 2.612829e+03,
41487.300000, 4.330790e+03,
41487.400000, 4.403695e+04,
41487.500000, 1.448373e+04,
41487.600000, 8.822971e+03,
41487.700000, 2.730435e+04,
41487.800000, 1.035846e+04,
41487.900000, 5.676055e+03,
41488.000000, 4.379370e+03,
41488.100000, 3.816658e+03,
41488.200000, 3.572000e+03,
41488.300000, 3.327343e+03,
41488.400000, 3.327343e+03,
41488.500000, 3.327343e+03,
41488.600000, 3.107151e+03,
41488.700000, 3.107151e+03,
41488.800000, 2.975162e+03,
41488.900000, 2.886959e+03,
41489.000000, 2.691234e+03,
41489.100000, 2.691233e+03,
41489.200000, 2.691233e+03,
41489.300000, 2.691233e+03,
41489.400000, 2.691233e+03,
41489.500000, 2.691233e+03,
41489.600000, 2.691233e+03,
41489.700000, 2.691233e+03,
41489.800000, 2.691233e+03,
41489.900000, 2.691233e+03,
41490.000000, 2.691233e+03,
41490.100000, 1.773936e+04,
41490.200000, 8.930001e+03,
41490.300000, 4.379370e+03,
41490.400000, 3.327343e+03,
41490.500000, 3.107151e+03,
41490.600000, 2.848039e+03,
41490.700000, 2.691233e+03,
41490.800000, 2.573910e+03,
41490.900000, 2.495507e+03,
41491.000000, 2.495507e+03,
41491.100000, 2.495507e+03,
41491.200000, 2.495507e+03,
41491.300000, 2.495507e+03,
41491.400000, 2.495507e+03,
41491.500000, 2.495507e+03,
41491.600000, 2.495507e+03,
41491.700000, 2.495507e+03,
41491.800000, 2.495507e+03,
41491.900000, 2.495507e+03,
41492.000000, 2.495507e+03,
41492.100000, 2.495507e+03,
41492.200000, 2.495507e+03,
41492.300000, 2.495507e+03,
41492.400000, 2.495507e+03,
41492.500000, 2.495507e+03,
41492.600000, 2.930744e+03,
41492.700000, 4.379370e+03,
41492.800000, 4.379370e+03,
41492.900000, 3.327343e+03,
41493.000000, 3.327342e+03,
41493.100000, 2.886959e+03,
41493.200000, 2.691233e+03,
41493.300000, 2.769636e+03,
41493.400000, 2.691233e+03,
41493.500000, 2.691233e+03,
41493.600000, 2.886959e+03,
41493.700000, 2.886959e+03,
41493.800000, 3.572000e+03,
41493.900000, 2.866369e+03,
41494.000000, 2.691233e+03,
41494.100000, 2.691233e+03,
41494.200000, 2.495507e+03,
41494.300000, 2.691233e+03,
41494.400000, 2.495507e+03,
41494.500000, 2.691233e+03,
41494.600000, 2.691233e+03,
41494.700000, 2.808555e+03,
41494.800000, 2.886959e+03,
41494.900000, 2.691233e+03,
41495.000000, 1.313811e+04,
41495.100000, 5.015480e+03,
41495.200000, 3.816658e+03,
41495.300000, 3.107151e+03,
41495.400000, 3.107151e+03,
41495.500000, 3.107150e+03,
41495.600000, 2.886959e+03,
41495.700000, 2.886959e+03,
41495.800000, 2.886959e+03,
41495.900000, 2.886959e+03,
41496.000000, 2.691233e+03,
41496.100000, 2.495507e+03,
41496.200000, 2.495507e+03,
41496.300000, 2.495507e+03,
41496.400000, 2.495507e+03,
41496.500000, 2.495507e+03,
41496.600000, 2.495507e+03,
41496.700000, 2.495507e+03,
41496.800000, 2.495507e+03,
41496.900000, 2.495507e+03,
41497.000000, 2.691233e+03,
41497.100000, 2.691233e+03,
41497.200000, 2.691233e+03,
41497.300000, 2.691233e+03,
41497.400000, 2.691233e+03,
41497.500000, 2.691233e+03,
41497.600000, 2.691233e+03,
41497.700000, 2.691233e+03,
41497.800000, 2.691233e+03,
41497.900000, 2.691233e+03,
41498.000000, 2.691233e+03,
41498.100000, 2.691233e+03,
41498.200000, 2.691233e+03,
41498.300000, 2.691233e+03,
41498.400000, 2.730152e+03,
41498.500000, 2.691233e+03,
41498.600000, 2.495507e+03,
41498.700000, 2.495507e+03,
41498.800000, 2.495507e+03,
41498.900000, 3.870172e+03,
41499.000000, 3.327343e+03,
41499.100000, 2.299781e+03,
41499.200000, 2.299781e+03,
41499.300000, 2.299781e+03,
41499.400000, 2.299781e+03,
41499.500000, 2.299781e+03,
41499.600000, 3.572000e+03,
41499.700000, 2.495507e+03,
41499.800000, 2.299781e+03,
41499.900000, 2.299781e+03,
41500.000000, 2.299781e+03,
41500.100000, 5.709125e+04,
41500.200000, 1.514430e+04,
41500.300000, 6.923809e+03,
41500.400000, 4.697425e+03,
41500.500000, 3.572001e+03,
41500.600000, 3.327343e+03,
41500.700000, 3.327343e+03,
41500.800000, 2.886959e+03,
41500.900000, 3.063367e+03,
41501.000000, 2.886959e+03,
41501.100000, 2.730153e+03,
41501.200000, 2.691233e+03,
41501.300000, 2.691233e+03,
41501.400000, 2.691233e+03,
41501.500000, 2.691233e+03,
41501.600000, 2.495507e+03,
41501.700000, 2.886959e+03,
41501.800000, 2.495507e+03,
41501.900000, 2.495507e+03,
41502.000000, 2.495508e+03,
41502.100000, 2.338701e+03,
41502.200000, 2.299781e+03,
41502.300000, 2.299781e+03,
41502.400000, 2.299781e+03,
41502.500000, 2.299781e+03,
41502.600000, 2.299781e+03,
41502.700000, 2.299781e+03,
41502.800000, 2.299781e+03,
41502.900000, 2.299781e+03,
41503.000000, 2.299781e+03,
41503.100000, 2.299781e+03,
41503.200000, 2.197124e+03,
41503.300000, 2.299781e+03,
41503.400000, 2.299781e+03,
41503.500000, 2.299781e+03,
41503.600000, 2.299781e+03,
41503.700000, 2.299781e+03,
41503.800000, 2.299781e+03,
41503.900000, 2.128521e+03,
41504.000000, 2.128521e+03,
41504.100000, 2.128521e+03,
41504.200000, 2.128521e+03,
41504.300000, 2.299781e+03,
41504.400000, 2.299781e+03,
41504.500000, 3.572000e+03,
41504.600000, 3.150936e+03,
41504.700000, 4.085781e+03,
41504.800000, 4.203385e+03,
41504.900000, 3.816658e+03,
41505.000000, 3.327343e+03,
41505.100000, 2.886959e+03,
41505.200000, 2.691233e+03,
41505.300000, 3.327343e+03,
41505.400000, 2.691233e+03,
41505.500000, 2.495507e+03,
41505.600000, 2.495507e+03,
41505.700000, 2.495507e+03,
41505.800000, 2.495507e+03,
41505.900000, 2.691233e+03,
41506.000000, 2.495507e+03,
41506.100000, 2.495507e+03,
41506.200000, 2.495507e+03,
41506.300000, 2.495507e+03,
41506.400000, 2.495507e+03,
41506.500000, 2.495507e+03,
41506.600000, 2.495507e+03,
41506.700000, 2.495507e+03,
41506.800000, 2.495507e+03,
41506.900000, 2.495507e+03,
41507.000000, 2.299781e+03,
41507.100000, 2.299781e+03,
41507.200000, 2.299781e+03,
41507.300000, 2.299781e+03,
41507.400000, 2.299781e+03,
41507.500000, 2.299781e+03,
41507.600000, 2.299781e+03,
41507.700000, 2.299781e+03,
41507.800000, 2.495507e+03,
41507.900000, 2.299781e+03,
41508.000000, 2.495507e+03,
41508.100000, 2.930744e+03,
41508.200000, 4.570019e+03,
41508.300000, 8.930001e+03,
41508.400000, 4.379370e+03,
41508.500000, 3.327343e+03,
41508.600000, 3.107151e+03,
41508.700000, 2.886959e+03,
41508.800000, 2.691233e+03,
41508.900000, 2.691233e+03,
41509.000000, 2.495507e+03,
41509.100000, 2.495507e+03,
41509.200000, 2.495507e+03,
41509.300000, 2.495507e+03,
41509.400000, 2.495507e+03,
41509.500000, 2.495507e+03,
41509.600000, 2.299781e+03,
41509.700000, 2.495507e+03,
41509.800000, 3.473997e+03,
41509.900000, 3.327343e+03,
41510.000000, 2.886959e+03,
41510.100000, 2.730153e+03,
41510.200000, 2.691233e+03,
41510.300000, 2.495507e+03,
41510.400000, 2.495507e+03,
41510.500000, 2.495507e+03,
41510.600000, 2.495507e+03,
41510.700000, 2.495507e+03,
41510.800000, 2.495507e+03,
41510.900000, 2.299781e+03,
41511.000000, 2.299781e+03,
41511.100000, 2.299781e+03,
41511.200000, 2.299781e+03,
41511.300000, 2.299781e+03,
41511.400000, 2.299781e+03,
41511.500000, 2.299781e+03,
41511.600000, 2.299781e+03,
41511.700000, 2.299781e+03,
41511.800000, 2.299781e+03,
41511.900000, 2.299781e+03,
41512.000000, 2.299781e+03,
41512.100000, 2.299781e+03,
41512.200000, 2.299781e+03,
41512.300000, 2.299781e+03,
41512.400000, 2.299781e+03,
41512.500000, 2.299781e+03,
41512.600000, 2.495507e+03,
41512.700000, 2.299781e+03,
41512.800000, 2.299781e+03,
41512.900000, 2.299781e+03,
41513.000000, 2.299781e+03,
41513.100000, 2.886959e+03,
41513.200000, 2.886959e+03,
41513.300000, 2.886959e+03,
41513.400000, 2.886959e+03,
41513.500000, 3.107150e+03,
41513.600000, 2.886959e+03,
41513.700000, 3.572000e+03,
41513.800000, 3.107151e+03,
41513.900000, 2.691233e+03,
41514.000000, 2.495507e+03,
41514.100000, 2.338701e+03,
41514.200000, 2.299781e+03,
41514.300000, 2.299781e+03,
41514.400000, 2.495507e+03,
41514.500000, 2.495507e+03,
41514.600000, 2.495507e+03,
41514.700000, 2.495507e+03,
41514.800000, 2.495507e+03,
41514.900000, 2.495507e+03,
41515.000000, 2.495507e+03,
41515.100000, 8.391754e+03,
41515.200000, 9.683858e+03,
41515.300000, 4.379370e+03,
41515.400000, 3.327343e+03,
41515.500000, 3.107151e+03,
41515.600000, 2.886959e+03,
41515.700000, 2.886959e+03,
41515.800000, 2.691233e+03,
41515.900000, 2.652314e+03,
41516.000000, 2.691233e+03,
41516.100000, 2.495507e+03,
41516.200000, 2.495507e+03,
41516.300000, 2.495507e+03,
41516.400000, 2.495507e+03,
41516.500000, 2.495507e+03,
41516.600000, 2.495507e+03,
41516.700000, 2.495507e+03,
41516.800000, 2.495507e+03,
41516.900000, 2.338700e+03,
41517.000000, 2.495507e+03,
41517.100000, 2.495507e+03,
41517.200000, 2.495507e+03,
41517.300000, 2.495507e+03,
41517.400000, 2.495507e+03,
41517.500000, 2.495507e+03,
41517.600000, 2.495507e+03,
